0,0,0,0,0,0,0,0,0
1,1,1,1,61911,53881,53881,53882,0
2,1,1,1,60508,31903,31903,31905,0
3,1,1,1,60591,35126,35126,35127,0
4,1,1,1,61366,39341,39341,39339,0
5,1,1,1,60730,35228,35228,35289,0
6,1,1,1,61415,39415,39415,39416,0
7,1,1,1,61556,39655,39655,39657,0
8,1,1,1,59117,4312,4312,4313,0
9,1,1,1,59276,5489,5489,5490,0
10,1,1,1,61322,39271,39271,39273,0
11,1,1,1,61004,35711,35711,35713,0
12,1,1,1,61084,35830,35830,35832,0
13,1,1,1,61331,39284,39284,39285,0
14,1,1,1,59960,13981,13981,13983,0
15,1,1,1,59977,14009,14009,14006,0
16,1,1,1,59218,5408,5408,5409,0
17,1,1,1,61315,39265,39265,39267,0
18,1,1,1,61260,39188,39188,39189,0
19,1,1,1,60440,25590,25590,25592,0
20,1,1,1,61750,35357,35358,35360,0
21,1,1,1,60681,39848,39849,39850,0
22,1,1,1,60198,23370,23370,23371,0
23,1,1,1,59978,14009,14009,14006,0
24,1,1,1,60214,6706,6709,6723,0
25,1,1,1,60215,6706,6710,6724,0
26,1,1,1,61085,35830,35830,35832,0
27,1,1,1,61751,23274,23275,17500,0
28,1,1,1,60624,35573,35575,35587,0
29,1,1,1,61754,4376,5543,5551,0
30,1,1,1,60223,23409,23409,23411,0
31,1,1,1,60002,17483,17483,17486,0
32,1,1,1,61455,39476,39476,39477,0
33,1,1,1,60720,35271,35271,35273,0
34,1,1,1,60132,23286,23286,23288,0
35,1,1,1,61580,39761,39591,39621,0
36,1,1,1,61579,39761,39590,39620,0
37,1,1,1,59163,5321,5321,5322,0
38,1,1,1,58796,13848,13880,13884,0
39,1,1,1,61266,39199,39199,39200,0
40,1,1,1,60265,25309,25309,25310,0
41,1,1,1,60254,25291,25291,25292,0
42,1,1,1,59921,45685,13925,13914,0
43,1,1,1,61295,39230,39230,39232,0
44,1,1,1,61286,39225,39225,39228,0
45,1,1,1,61439,39455,39455,39458,0
46,1,1,1,61300,39245,39245,39247,0
47,1,1,1,59221,5414,5414,5416,0
48,1,1,1,59219,5413,5413,5415,0
49,1,1,1,61631,39739,39739,39740,0
50,1,1,1,58795,39761,39580,39610,0
51,1,1,1,59121,4318,4318,4322,0
52,1,1,1,59922,45686,13926,13915,0
53,1,1,1,60991,35691,35691,35693,0
54,1,1,1,61005,35711,35711,35713,0
55,1,1,1,60491,30627,30627,30629,0
56,1,1,1,61281,39215,39215,39216,0
57,1,1,1,59183,39761,39585,39615,0
58,1,1,1,59617,13443,13443,13465,0
59,1,1,1,61034,35757,35757,35759,0
60,1,1,1,60845,35466,35466,35467,0
61,1,1,1,59082,4264,4264,4265,0
62,1,1,1,61040,35768,35768,35770,0
63,1,1,1,60863,35489,35489,35490,0
64,1,1,1,60747,35316,35316,35317,0
65,1,1,1,61514,39762,39579,39609,0
66,1,1,1,60470,30618,30618,30594,0
67,1,1,1,61184,35912,35968,35967,0
68,1,1,1,58885,25537,25539,25571,0
69,1,1,1,61440,39455,39455,39458,0
70,1,1,1,59732,13614,13614,13616,0
71,1,1,1,61762,39928,39928,39932,0
72,1,1,1,60672,35624,35864,35866,0
73,1,1,1,60273,25321,25321,25319,0
74,1,1,1,60272,25321,25321,25319,0
75,4,1,1,59022,4180,4180,4180,0
76,4,1,1,61703,39858,39858,39858,0
77,7,1,1,61632,39739,39739,39740,0
78,1,1,1,61891,51351,51351,51352,0
79,1,1,1,60969,35660,35660,35662,0
80,1,1,1,60258,25299,25299,25301,0
81,1,1,1,59398,5667,5667,5668,0
82,1,1,1,59685,13557,13556,13558,0
83,1,1,1,58946,4070,4070,4072,0
84,1,1,1,58906,2124,2124,2125,0
85,1,1,1,59590,6706,6707,6721,0
86,1,1,1,60622,6706,6711,6725,0
87,1,1,1,60623,6706,6711,6725,0
88,1,1,1,58923,4035,4035,4037,0
89,1,1,1,60949,35634,35634,35636,0
90,1,1,1,59470,6706,6706,6718,0
91,1,1,1,59843,39406,39407,39409,0
92,1,1,1,60733,35299,35299,35300,0
93,1,1,1,59429,6651,6651,6653,0
94,1,1,1,58844,145,145,147,0
95,1,1,1,58886,25537,25540,25572,0
96,1,1,1,61449,39467,39467,39470,0
97,1,1,1,60538,31940,31940,31946,0
98,1,1,1,60539,31940,31940,31946,0
99,1,1,1,61869,51346,51346,51321,0
100,1,1,1,61747,39921,39921,39922,0
101,1,1,1,59946,13957,13957,13959,0
102,1,1,1,59686,13557,13556,13558,0
103,1,1,1,60256,25295,25295,25296,0
104,1,1,1,60711,39761,39589,39619,0
105,1,1,1,60655,35198,35198,35200,0
106,1,1,1,60987,35687,35687,35688,0
107,1,1,1,61138,35905,35905,35909,0
108,1,1,1,61016,35726,35726,35728,0
109,1,1,1,59268,5481,5481,5482,0
110,1,1,1,60674,6661,6662,6686,0
111,1,1,1,61239,39161,39161,39162,0
112,1,1,1,60719,35271,35271,35273,0
113,4,1,1,58853,156,156,157,0
114,1,1,1,61752,39709,39717,39716,0
115,1,1,1,59060,4228,4235,4234,0
116,1,1,1,61547,39638,39638,39641,0
117,1,1,1,59412,5687,5687,5688,0
118,1,1,1,58798,14030,14031,23149,0
119,1,1,1,61562,39756,39756,39663,0
120,1,1,1,59049,4215,4219,4218,0
121,1,1,1,60978,35673,35673,35675,0
122,1,1,1,59108,4307,4308,4300,0
123,1,1,1,60675,45680,13922,13911,0
124,3,1,1,59760,13667,13667,13668,0
125,1,1,1,60390,25511,25511,25509,0
126,1,1,1,59556,9015,9015,9016,0
127,1,1,1,60329,25404,25404,25405,0
128,1,1,1,60328,25404,25404,25405,0
129,1,1,1,59340,5587,5587,5589,0
130,1,1,1,60676,5355,5356,5364,0
131,1,1,1,60030,17512,17512,17514,0
132,1,1,1,59923,45687,13927,13916,0
133,1,1,1,58854,25490,25491,25495,0
134,4,1,1,61753,25490,25493,25497,0
135,4,1,1,61046,35779,35779,35780,0
136,1,1,1,60096,23231,23231,23235,0
137,1,1,1,59739,13629,13629,13630,0
138,1,1,1,60677,35547,35548,35550,0
139,1,1,1,59496,6760,6760,6761,0
140,1,1,1,59598,13442,13436,13434,0
141,1,1,1,60901,35547,35547,35549,0
142,1,1,1,60540,31940,31940,31946,0
143,1,1,1,61433,39448,39448,39449,0
144,1,1,1,61800,39982,39982,39983,0
145,4,1,1,60996,35702,35702,35703,0
146,1,1,1,61065,35806,35806,35807,0
147,1,1,1,61312,39261,39261,39263,0
148,1,1,1,61895,51355,51355,51358,0
149,1,1,1,60571,35094,35094,35095,0
150,1,1,1,61049,35783,35783,35784,0
151,1,1,1,61599,39703,39703,39700,0
152,1,1,1,61014,35722,35722,35723,0
153,1,1,1,60128,23277,23277,23280,0
154,1,1,1,60183,13932,13942,13872,0
155,1,1,1,60141,23300,23300,23302,0
156,1,1,1,60455,30579,30579,30576,0
157,1,1,1,59536,6805,6805,6809,0
158,1,1,1,60915,35578,35578,35590,0
159,1,1,1,61396,39427,39427,39383,0
160,4,1,1,59025,4185,4185,4186,0
161,1,1,1,61343,23175,23176,23178,0
162,1,1,1,60950,35634,35634,35636,0
163,1,1,1,60009,17490,17490,17492,0
164,1,1,1,61066,35806,35806,35807,0
165,1,1,1,60074,23172,23172,23208,0
166,1,1,1,60857,35484,35484,35486,0
167,1,1,1,60912,35567,35567,35571,0
168,1,1,1,60678,35567,35568,35572,0
169,1,1,1,59269,5481,5481,5482,0
170,1,1,1,59618,13443,13443,13465,0
171,1,1,1,61871,51327,51327,51329,0
172,1,1,1,60773,35357,35357,35359,0
173,1,1,1,60075,23172,23172,23208,0
174,1,1,1,60197,23370,23370,23371,0
175,1,1,1,59205,5392,5392,5394,0
176,1,1,1,59971,13997,13997,13998,0
177,1,1,1,59015,4170,4170,4172,0
178,1,1,1,60385,25490,25490,25494,0
179,1,1,1,61167,35947,35947,35949,0
180,1,1,1,59984,14017,14017,14019,0
181,1,1,1,59942,13949,13949,13950,0
182,1,1,1,59599,13442,13436,13434,0
183,1,1,1,61464,39489,39489,39490,0
184,1,1,1,60013,36032,36006,36009,0
185,1,1,1,61503,39550,39550,39545,0
186,1,1,1,59220,5413,5413,5415,0
187,1,1,1,60774,35357,35357,35359,0
188,1,1,1,61199,35990,35990,35994,0
189,1,1,1,60157,23318,23318,23320,0
190,1,1,1,58942,4065,4065,4066,0
191,1,1,1,61008,35715,35715,35717,0
192,1,1,1,61515,39766,39583,39613,0
193,1,1,1,59394,5663,5663,5664,0
194,1,1,1,61018,35730,35730,35731,0
195,1,1,1,58802,39761,39582,39612,0
196,1,1,1,61684,39828,39828,39829,0
197,1,1,1,60635,45680,13921,13910,0
198,1,1,1,61627,25331,25332,25334,0
199,1,1,1,60475,30604,30603,30605,0
200,1,1,1,61905,53877,53875,53874,0
201,1,1,1,60097,23231,23231,23235,0
202,4,1,1,61876,51331,51331,51330,0
203,1,1,1,60098,23231,23231,23235,0
204,1,1,1,59709,13588,13588,13590,0
205,1,1,1,61168,35947,35947,35949,0
206,1,1,1,59680,13550,13550,13551,0
207,1,1,1,60319,25363,25363,25395,0
208,1,1,1,59871,13822,13822,13823,0
209,1,1,1,61846,45673,45673,45675,0
210,1,1,1,61806,39992,39992,39993,0
211,1,1,1,59543,8998,8998,13473,0
212,1,1,1,60333,25413,25413,25412,0
213,1,1,1,60280,25331,25331,25333,0
214,1,1,1,60606,35143,35143,35145,0
215,1,1,1,60961,35651,35651,35653,0
216,1,1,1,59073,4250,4250,4251,0
217,1,1,1,59963,13986,13986,13988,0
218,1,1,1,60041,23155,23155,23156,0
219,1,1,1,59447,6661,6661,6685,0
220,1,1,1,58800,13932,13939,13869,0
221,1,1,1,58947,35228,35229,35290,0
222,1,1,1,60660,35205,35205,35206,0
223,1,1,1,58948,35228,35229,35290,0
224,1,1,1,61821,45628,45628,45630,0
225,1,1,1,60913,35576,35576,35588,0
226,1,1,1,61709,39869,39869,39870,0
227,1,1,1,61840,45688,45688,45663,0
228,1,1,1,59588,6706,6708,6722,0
229,1,1,1,59794,13720,13720,13721,0
230,1,1,1,60854,35478,35478,35480,0
231,1,1,1,61404,39396,39396,39397,0
232,1,1,1,59134,4340,4340,4341,0
233,1,1,1,58981,4120,4120,4122,0
234,1,1,1,59135,4340,4340,4341,0
235,1,1,1,59974,14002,14002,14003,0
236,1,1,1,60048,23166,23166,23167,0
237,1,1,1,58797,6805,6806,6810,0
238,1,1,1,59136,4340,4340,4341,0
239,1,1,1,61316,39265,39265,39267,0
240,1,1,1,60100,23236,23236,23237,0
241,1,1,1,60884,35519,35519,35521,0
242,1,1,1,59586,13423,13423,13424,0
243,1,1,1,60042,23155,23155,23156,0
244,1,1,1,59537,6805,6805,6809,0
245,1,1,1,61407,39421,39422,39402,0
246,1,1,1,61755,51339,51341,39990,0
247,1,1,1,60302,25367,25367,25368,0
248,1,1,1,59906,13932,13938,13868,0
249,1,1,1,59897,13937,13943,13873,0
250,1,1,1,61037,35763,35763,35765,0
251,1,1,1,61559,4318,4319,4323,0
252,1,1,1,61397,39427,39427,39383,0
253,1,1,1,60310,25382,25382,25383,0
254,1,1,1,61139,35905,35905,35909,0
255,1,1,1,60889,35527,35527,35529,0
256,1,1,1,61246,39173,39173,39174,0
257,1,1,1,59733,13614,13614,13616,0
258,1,1,1,61620,39729,39729,39875,0
259,1,1,1,60686,35232,35232,35233,0
260,1,1,1,60420,25556,25556,25557,0
261,1,1,1,60840,35458,35458,35460,0
262,1,1,1,61023,35738,35738,35739,0
263,1,1,1,60785,35381,35381,35383,0
264,1,1,1,60922,35573,35573,35585,0
265,1,1,1,60365,25461,25461,25462,0
266,1,1,1,59982,14000,14014,14013,0
267,1,1,1,60625,39761,39587,39617,0
268,1,1,1,61700,14030,17464,23150,0
269,1,1,1,61461,39484,39484,39485,0
270,1,1,1,59591,35996,35997,36002,0
271,1,1,1,60914,35577,35577,35589,0
272,1,1,1,60466,39761,39586,39616,0
273,1,1,1,59940,45680,13920,13909,0
274,1,1,1,60421,25542,25542,25574,0
275,1,1,1,60885,35519,35519,35521,0
276,1,1,1,59422,6640,6640,6641,0
277,1,1,1,58921,25490,25492,25496,0
278,1,1,1,61067,35806,35806,35807,0
279,1,1,1,61257,45680,13924,13913,0
280,1,1,1,61258,6823,13421,13418,0
281,1,1,1,61824,45634,45634,45636,0
282,1,1,1,61009,35715,35715,35717,0
283,1,1,1,59164,5321,5321,5322,0
284,1,1,1,61728,39893,39893,39894,0
285,1,1,1,61743,39915,39915,39918,0
286,1,1,1,60481,30610,30610,30611,0
287,1,1,1,61143,35872,35872,35914,0
288,1,1,1,60791,35388,35388,35389,0
289,1,1,1,59795,13720,13720,13721,0
290,1,1,1,60476,30604,30603,30605,0
291,1,1,1,59710,13588,13588,13590,0
292,1,1,1,61706,39842,39842,39864,0
293,1,1,1,60892,35495,35495,35534,0
294,1,1,1,59329,5561,5561,5563,0
295,1,1,1,60954,35637,35637,35638,0
296,1,1,1,60519,35905,35906,35910,0
297,1,1,1,59146,4277,4277,4355,0
298,1,1,1,59920,45683,13923,13912,0
299,1,1,1,61226,6823,13420,13417,0
300,1,1,1,61021,35734,35734,35735,0
301,1,1,1,61756,51339,51341,39990,0
302,1,1,1,61411,39406,39406,39408,0
303,1,1,1,59592,13704,13705,13673,0
304,1,1,1,59288,13932,13940,13870,0
305,1,1,1,58897,2108,2108,2109,0
306,1,1,1,61025,35741,35741,35744,0
307,1,1,1,60509,31903,31903,31905,0
308,1,1,1,61640,5566,5568,5573,0
309,1,1,1,61639,5566,5567,5572,0
310,1,1,1,60163,13932,13941,13871,0
311,1,1,1,61653,25511,25514,25510,0
312,1,1,1,59611,13456,13451,13455,0
313,1,1,1,61075,35842,35818,35821,0
314,1,1,1,59188,5355,5355,5363,0
315,1,1,1,59817,13755,13755,13756,0
316,1,1,1,60340,25423,25423,25424,0
317,1,1,1,60076,23172,23172,23208,0
318,1,1,1,58799,25537,25538,25570,0
319,1,1,1,61585,39761,39592,39622,0
320,1,1,1,59348,5597,5597,5599,0
321,1,1,1,60067,23199,23199,23201,0
322,2,2,1,60626,39761,39587,39617,0
323,1,1,1,59155,4370,4370,4371,0
324,1,1,1,58801,39761,39581,39611,0
325,1,1,1,58933,4051,4051,4052,0
326,1,1,1,61032,35753,35753,35754,0
327,4,1,1,61877,51331,51331,51330,0
328,1,1,1,59828,13763,13768,13770,0
329,1,1,1,61516,39767,39584,39614,0
330,1,1,1,59826,13763,13768,13770,0
331,1,1,1,59827,13763,13768,13770,0
332,1,1,1,59606,13431,13461,13446,0
333,1,1,1,61493,39531,39531,39532,0
334,1,1,1,60704,35253,35253,35254,0
335,1,1,1,60705,35253,35253,35254,0
336,1,1,1,60592,25537,25541,25573,0
337,4,1,1,61487,39524,39524,39526,0
338,1,1,1,58971,35573,35574,35586,0
339,1,1,1,59905,13932,13938,13868,0
340,1,1,1,61533,39761,39578,39608,0
341,1,1,1,60673,39761,39588,39618,0
342,1,1,1,59256,5466,5467,5461,0
343,1,1,1,61187,35971,35971,35972,0
344,1,1,1,60864,35489,35489,35490,0
345,1,1,1,61684,39828,39828,39829,0
346,1,1,1,61900,53866,53866,53867,0
347,1,1,1,59233,5425,5425,5427,0
348,1,1,1,61901,53866,53866,53867,0
349,1,1,1,59338,5581,5581,5582,0
350,1,1,1,61359,39348,39349,39329,0
351,1,1,1,61537,39627,39627,39628,0
352,1,1,1,61266,39199,39199,39200,0
353,1,1,1,61028,35746,35746,35747,0
354,1,1,1,59551,9008,9008,9009,0
355,1,1,1,59912,13848,13879,13883,0
356,1,1,1,60016,17482,17482,17485,0
357,1,1,1,60222,23409,23409,23411,0
358,1,1,1,60972,35665,35665,35666,0
359,1,1,1,60619,35164,35164,35165,0
360,1,1,1,61198,35987,35987,35989,0
361,1,1,1,61244,39165,39169,39168,0
362,1,1,1,61327,39278,39278,39279,0
363,1,1,1,59913,13848,13879,13883,0
364,1,1,1,59369,5624,5624,5625,0
365,1,1,1,59736,13621,13621,13622,0
366,1,1,1,60338,25426,25426,25420,0
367,1,1,1,58835,130,130,131,0
368,1,1,1,61060,35801,35801,35802,0
369,1,1,1,61244,39165,39169,39168,0
370,1,1,2,61911,53881,53881,53882,0
371,1,1,2,60508,31903,31903,31905,0
372,1,1,2,60591,35126,35126,35127,0
373,1,1,2,61366,39341,39341,39339,0
374,1,1,2,60730,35228,35228,35289,0
375,1,1,2,61415,39415,39415,39416,0
376,1,1,2,61556,39655,39655,39657,0
377,1,1,2,59117,4312,4312,4313,0
378,1,1,2,59276,5489,5489,5490,0
379,1,1,2,61322,39271,39271,39273,0
380,1,1,2,61004,35711,35711,35713,0
381,1,1,2,61084,35830,35830,35832,0
382,1,1,2,61331,39284,39284,39285,0
383,1,1,2,59960,13981,13981,13983,0
384,1,1,2,59977,14009,14009,14006,0
385,1,1,2,59218,5408,5408,5409,0
386,1,1,2,61315,39265,39265,39267,0
387,1,1,2,61260,39188,39188,39189,0
388,1,1,2,60440,25590,25590,25592,0
389,1,1,2,61750,35357,35358,35360,0
390,1,1,2,60681,39848,39849,39850,0
391,1,1,2,60198,23370,23370,23371,0
392,1,1,2,59978,14009,14009,14006,0
393,1,1,2,60214,6706,6709,6723,0
394,1,1,2,60215,6706,6710,6724,0
395,1,1,2,61085,35830,35830,35832,0
396,1,1,2,61751,23274,23275,17500,0
397,1,1,2,60624,35573,35575,35587,0
398,1,1,2,61754,4376,5543,5551,0
399,1,1,2,60223,23409,23409,23411,0
400,1,1,2,60002,17483,17483,17486,0
401,1,1,2,61455,39476,39476,39477,0
402,1,1,2,60720,35271,35271,35273,0
403,1,1,2,60132,23286,23286,23288,0
404,1,1,2,61580,39761,39591,39621,0
405,1,1,2,61579,39761,39590,39620,0
406,1,1,2,59163,5321,5321,5322,0
407,1,1,2,58796,13848,13880,13884,0
408,1,1,2,61266,39199,39199,39200,0
409,1,1,2,60265,25309,25309,25310,0
410,1,1,2,60254,25291,25291,25292,0
411,1,1,2,59921,45685,13925,13914,0
412,1,1,2,61295,39230,39230,39232,0
