0,0,0,0,0,0,0,0,0
413,1,1,2,61286,39225,39225,39228,0
414,1,1,2,61439,39455,39455,39458,0
415,1,1,2,61300,39245,39245,39247,0
416,1,1,2,59221,5414,5414,5416,0
417,1,1,2,59219,5413,5413,5415,0
418,1,1,2,61631,39739,39739,39740,0
419,1,1,2,58795,39761,39580,39610,0
420,1,1,2,59121,4318,4318,4322,0
421,1,1,2,59922,45686,13926,13915,0
422,1,1,2,60991,35691,35691,35693,0
423,1,1,2,61005,35711,35711,35713,0
424,1,1,2,60491,30627,30627,30629,0
425,1,1,2,61281,39215,39215,39216,0
426,1,1,2,59183,39761,39585,39615,0
427,1,1,2,59617,13443,13443,13465,0
428,1,1,2,61034,35757,35757,35759,0
429,1,1,2,60845,35466,35466,35467,0
430,1,1,2,59082,4264,4264,4265,0
431,1,1,2,61040,35768,35768,35770,0
432,1,1,2,60863,35489,35489,35490,0
433,1,1,2,60747,35316,35316,35317,0
434,1,1,2,61514,39762,39579,39609,0
435,1,1,2,60470,30618,30618,30594,0
436,1,1,2,61184,35912,35968,35967,0
437,1,1,2,58885,25537,25539,25571,0
438,1,1,2,61440,39455,39455,39458,0
439,1,1,2,59732,13614,13614,13616,0
440,1,1,2,61762,39928,39928,39932,0
441,1,1,2,60672,35624,35864,35866,0
442,1,1,2,60273,25321,25321,25319,0
443,1,1,2,60272,25321,25321,25319,0
444,4,1,2,59022,4180,4180,4180,0
445,4,1,2,61703,39858,39858,39858,0
446,7,1,2,61632,39739,39739,39740,0
447,1,1,2,61891,51351,51351,51352,0
448,1,1,2,60969,35660,35660,35662,0
449,1,1,2,60258,25299,25299,25301,0
450,1,1,2,59398,5667,5667,5668,0
451,1,1,2,59685,13557,13556,13558,0
452,1,1,2,58946,4070,4070,4072,0
453,1,1,2,58906,2124,2124,2125,0
454,1,1,2,59590,6706,6707,6721,0
455,1,1,2,60622,6706,6711,6725,0
456,1,1,2,60623,6706,6711,6725,0
457,1,1,2,58923,4035,4035,4037,0
458,1,1,2,60949,35634,35634,35636,0
459,1,1,2,59470,6706,6706,6718,0
460,1,1,2,59843,39406,39407,39409,0
461,1,1,2,60733,35299,35299,35300,0
462,1,1,2,59429,6651,6651,6653,0
463,1,1,2,58844,145,145,147,0
464,1,1,2,58886,25537,25540,25572,0
465,1,1,2,61449,39467,39467,39470,0
466,1,1,2,60538,31940,31940,31946,0
467,1,1,2,60539,31940,31940,31946,0
468,1,1,2,61869,51346,51346,51321,0
469,1,1,2,61747,39921,39921,39922,0
470,1,1,2,59946,13957,13957,13959,0
471,1,1,2,59686,13557,13556,13558,0
472,1,1,2,60256,25295,25295,25296,0
473,1,1,2,60711,39761,39589,39619,0
474,1,1,2,60655,35198,35198,35200,0
475,1,1,2,60987,35687,35687,35688,0
476,1,1,2,61138,35905,35905,35909,0
477,1,1,2,61016,35726,35726,35728,0
478,1,1,2,59268,5481,5481,5482,0
479,1,1,2,60674,6661,6662,6686,0
480,1,1,2,61239,39161,39161,39162,0
481,1,1,2,60719,35271,35271,35273,0
482,4,1,2,58853,156,156,157,0
483,1,1,2,61752,39709,39717,39716,0
484,1,1,2,59060,4228,4235,4234,0
485,1,1,2,61547,39638,39638,39641,0
486,1,1,2,59412,5687,5687,5688,0
487,1,1,2,58798,14030,14031,23149,0
488,1,1,2,61562,39756,39756,39663,0
489,1,1,2,59049,4215,4219,4218,0
490,1,1,2,60978,35673,35673,35675,0
491,1,1,2,59108,4307,4308,4300,0
492,1,1,2,60675,45680,13922,13911,0
493,3,1,2,59760,13667,13667,13668,0
494,1,1,2,60390,25511,25511,25509,0
495,1,1,2,59556,9015,9015,9016,0
496,1,1,2,60329,25404,25404,25405,0
497,1,1,2,60328,25404,25404,25405,0
498,1,1,2,59340,5587,5587,5589,0
499,1,1,2,60676,5355,5356,5364,0
500,1,1,2,60030,17512,17512,17514,0
501,1,1,2,59923,45687,13927,13916,0
502,1,1,2,58854,25490,25491,25495,0
503,4,1,2,61753,25490,25493,25497,0
504,4,1,2,61046,35779,35779,35780,0
505,1,1,2,60096,23231,23231,23235,0
506,1,1,2,59739,13629,13629,13630,0
507,1,1,2,60677,35547,35548,35550,0
508,1,1,2,59496,6760,6760,6761,0
509,1,1,2,59598,13442,13436,13434,0
510,1,1,2,60901,35547,35547,35549,0
511,1,1,2,60540,31940,31940,31946,0
512,1,1,2,61433,39448,39448,39449,0
513,1,1,2,61800,39982,39982,39983,0
514,4,1,2,60996,35702,35702,35703,0
515,1,1,2,61065,35806,35806,35807,0
516,1,1,2,61312,39261,39261,39263,0
517,1,1,2,61895,51355,51355,51358,0
518,1,1,2,60571,35094,35094,35095,0
519,1,1,2,61049,35783,35783,35784,0
520,1,1,2,61599,39703,39703,39700,0
521,1,1,2,61014,35722,35722,35723,0
522,1,1,2,60128,23277,23277,23280,0
523,1,1,2,60183,13932,13942,13872,0
524,1,1,2,60141,23300,23300,23302,0
525,1,1,2,60455,30579,30579,30576,0
526,1,1,2,59536,6805,6805,6809,0
527,1,1,2,60915,35578,35578,35590,0
528,1,1,2,61396,39427,39427,39383,0
529,4,1,2,59025,4185,4185,4186,0
530,1,1,2,61343,23175,23176,23178,0
531,1,1,2,60950,35634,35634,35636,0
532,1,1,2,60009,17490,17490,17492,0
533,1,1,2,61066,35806,35806,35807,0
534,1,1,2,60074,23172,23172,23208,0
535,1,1,2,60857,35484,35484,35486,0
536,1,1,2,60912,35567,35567,35571,0
537,1,1,2,60678,35567,35568,35572,0
538,1,1,2,59269,5481,5481,5482,0
539,1,1,2,59618,13443,13443,13465,0
540,1,1,2,61871,51327,51327,51329,0
541,1,1,2,60773,35357,35357,35359,0
542,1,1,2,60075,23172,23172,23208,0
543,1,1,2,60197,23370,23370,23371,0
544,1,1,2,59205,5392,5392,5394,0
545,1,1,2,59971,13997,13997,13998,0
546,1,1,2,59015,4170,4170,4172,0
547,1,1,2,60385,25490,25490,25494,0
548,1,1,2,61167,35947,35947,35949,0
549,1,1,2,59984,14017,14017,14019,0
550,1,1,2,59942,13949,13949,13950,0
551,1,1,2,59599,13442,13436,13434,0
552,1,1,2,61464,39489,39489,39490,0
553,1,1,2,60013,36032,36006,36009,0
554,1,1,2,61503,39550,39550,39545,0
555,1,1,2,59220,5413,5413,5415,0
556,1,1,2,60774,35357,35357,35359,0
557,1,1,2,61199,35990,35990,35994,0
558,1,1,2,60157,23318,23318,23320,0
559,1,1,2,58942,4065,4065,4066,0
560,1,1,2,61008,35715,35715,35717,0
561,1,1,2,61515,39766,39583,39613,0
562,1,1,2,59394,5663,5663,5664,0
563,1,1,2,61018,35730,35730,35731,0
564,1,1,2,58802,39761,39582,39612,0
565,1,1,2,61684,39828,39828,39829,0
566,1,1,2,60635,45680,13921,13910,0
567,1,1,2,61627,25331,25332,25334,0
568,1,1,2,60475,30604,30603,30605,0
569,1,1,2,61905,53877,53875,53874,0
570,1,1,2,60097,23231,23231,23235,0
571,4,1,2,61876,51331,51331,51330,0
572,1,1,2,60098,23231,23231,23235,0
573,1,1,2,59709,13588,13588,13590,0
574,1,1,2,61168,35947,35947,35949,0
575,1,1,2,59680,13550,13550,13551,0
576,1,1,2,60319,25363,25363,25395,0
577,1,1,2,59871,13822,13822,13823,0
578,1,1,2,61846,45673,45673,45675,0
579,1,1,2,61806,39992,39992,39993,0
580,1,1,2,59543,8998,8998,13473,0
581,1,1,2,60333,25413,25413,25412,0
582,1,1,2,60280,25331,25331,25333,0
583,1,1,2,60606,35143,35143,35145,0
584,1,1,2,60961,35651,35651,35653,0
585,1,1,2,59073,4250,4250,4251,0
586,1,1,2,59963,13986,13986,13988,0
587,1,1,2,60041,23155,23155,23156,0
588,1,1,2,59447,6661,6661,6685,0
589,1,1,2,58800,13932,13939,13869,0
590,1,1,2,58947,35228,35229,35290,0
591,1,1,2,60660,35205,35205,35206,0
592,1,1,2,58948,35228,35229,35290,0
593,1,1,2,61821,45628,45628,45630,0
594,1,1,2,60913,35576,35576,35588,0
595,1,1,2,61709,39869,39869,39870,0
596,1,1,2,61840,45688,45688,45663,0
597,1,1,2,59588,6706,6708,6722,0
598,1,1,2,59794,13720,13720,13721,0
599,1,1,2,60854,35478,35478,35480,0
600,1,1,2,61404,39396,39396,39397,0
601,1,1,2,59134,4340,4340,4341,0
602,1,1,2,58981,4120,4120,4122,0
603,1,1,2,59135,4340,4340,4341,0
604,1,1,2,59974,14002,14002,14003,0
605,1,1,2,60048,23166,23166,23167,0
606,1,1,2,58797,6805,6806,6810,0
607,1,1,2,59136,4340,4340,4341,0
608,1,1,2,61316,39265,39265,39267,0
609,1,1,2,60100,23236,23236,23237,0
610,1,1,2,60884,35519,35519,35521,0
611,1,1,2,59586,13423,13423,13424,0
612,1,1,2,60042,23155,23155,23156,0
613,1,1,2,59537,6805,6805,6809,0
614,1,1,2,61407,39421,39422,39402,0
615,1,1,2,61755,51339,51341,39990,0
616,1,1,2,60302,25367,25367,25368,0
617,1,1,2,59906,13932,13938,13868,0
618,1,1,2,59897,13937,13943,13873,0
619,1,1,2,61037,35763,35763,35765,0
620,1,1,2,61559,4318,4319,4323,0
621,1,1,2,61397,39427,39427,39383,0
622,1,1,2,60310,25382,25382,25383,0
623,1,1,2,61139,35905,35905,35909,0
624,1,1,2,60889,35527,35527,35529,0
625,1,1,2,61246,39173,39173,39174,0
626,1,1,2,59733,13614,13614,13616,0
627,1,1,2,61620,39729,39729,39875,0
628,1,1,2,60686,35232,35232,35233,0
629,1,1,2,60420,25556,25556,25557,0
630,1,1,2,60840,35458,35458,35460,0
631,1,1,2,61023,35738,35738,35739,0
632,1,1,2,60785,35381,35381,35383,0
633,1,1,2,60922,35573,35573,35585,0
634,1,1,2,60365,25461,25461,25462,0
635,1,1,2,59982,14000,14014,14013,0
636,1,1,2,60625,39761,39587,39617,0
637,1,1,2,61700,14030,17464,23150,0
638,1,1,2,61461,39484,39484,39485,0
639,1,1,2,59591,35996,35997,36002,0
640,1,1,2,60914,35577,35577,35589,0
641,1,1,2,60466,39761,39586,39616,0
642,1,1,2,59940,45680,13920,13909,0
643,1,1,2,60421,25542,25542,25574,0
644,1,1,2,60885,35519,35519,35521,0
645,1,1,2,59422,6640,6640,6641,0
646,1,1,2,58921,25490,25492,25496,0
647,1,1,2,61067,35806,35806,35807,0
648,1,1,2,61257,45680,13924,13913,0
649,1,1,2,61258,6823,13421,13418,0
650,1,1,2,61824,45634,45634,45636,0
651,1,1,2,61009,35715,35715,35717,0
652,1,1,2,59164,5321,5321,5322,0
653,1,1,2,61728,39893,39893,39894,0
654,1,1,2,61743,39915,39915,39918,0
655,1,1,2,60481,30610,30610,30611,0
656,1,1,2,61143,35872,35872,35914,0
657,1,1,2,60791,35388,35388,35389,0
658,1,1,2,59795,13720,13720,13721,0
659,1,1,2,60476,30604,30603,30605,0
660,1,1,2,59710,13588,13588,13590,0
661,1,1,2,61706,39842,39842,39864,0
662,1,1,2,60892,35495,35495,35534,0
663,1,1,2,59329,5561,5561,5563,0
664,1,1,2,60954,35637,35637,35638,0
665,1,1,2,60519,35905,35906,35910,0
666,1,1,2,59146,4277,4277,4355,0
667,1,1,2,59920,45683,13923,13912,0
668,1,1,2,61226,6823,13420,13417,0
669,1,1,2,61021,35734,35734,35735,0
670,1,1,2,61756,51339,51341,39990,0
671,1,1,2,61411,39406,39406,39408,0
672,1,1,2,59592,13704,13705,13673,0
673,1,1,2,59288,13932,13940,13870,0
674,1,1,2,58897,2108,2108,2109,0
675,1,1,2,61025,35741,35741,35744,0
676,1,1,2,60509,31903,31903,31905,0
677,1,1,2,61640,5566,5568,5573,0
678,1,1,2,61639,5566,5567,5572,0
679,1,1,2,60163,13932,13941,13871,0
680,1,1,2,61653,25511,25514,25510,0
681,1,1,2,59611,13456,13451,13455,0
682,1,1,2,61075,35842,35818,35821,0
683,1,1,2,59188,5355,5355,5363,0
684,1,1,2,59817,13755,13755,13756,0
685,1,1,2,60340,25423,25423,25424,0
686,1,1,2,60076,23172,23172,23208,0
687,1,1,2,58799,25537,25538,25570,0
688,1,1,2,61585,39761,39592,39622,0
689,1,1,2,59348,5597,5597,5599,0
690,1,1,2,60067,23199,23199,23201,0
691,2,2,2,60626,39761,39587,39617,0
692,1,1,2,59155,4370,4370,4371,0
693,1,1,2,58801,39761,39581,39611,0
694,1,1,2,58933,4051,4051,4052,0
695,1,1,2,61032,35753,35753,35754,0
696,4,1,2,61877,51331,51331,51330,0
697,1,1,2,59828,13763,13768,13770,0
698,1,1,2,61516,39767,39584,39614,0
699,1,1,2,59826,13763,13768,13770,0
700,1,1,2,59827,13763,13768,13770,0
701,1,1,2,59606,13431,13461,13446,0
702,1,1,2,61493,39531,39531,39532,0
703,1,1,2,60704,35253,35253,35254,0
704,1,1,2,60705,35253,35253,35254,0
705,1,1,2,60592,25537,25541,25573,0
706,4,1,2,61487,39524,39524,39526,0
707,1,1,2,58971,35573,35574,35586,0
708,1,1,2,59905,13932,13938,13868,0
709,1,1,2,61533,39761,39578,39608,0
710,1,1,2,60673,39761,39588,39618,0
711,1,1,2,59256,5466,5467,5461,0
712,1,1,2,61187,35971,35971,35972,0
713,1,1,2,60864,35489,35489,35490,0
714,1,1,2,61684,39828,39828,39829,0
715,1,1,2,61900,53866,53866,53867,0
716,1,1,2,59233,5425,5425,5427,0
717,1,1,2,61901,53866,53866,53867,0
718,1,1,2,59338,5581,5581,5582,0
719,1,1,2,61359,39348,39349,39329,0
720,1,1,2,61537,39627,39627,39628,0
721,1,1,2,61266,39199,39199,39200,0
722,1,1,2,61028,35746,35746,35747,0
723,1,1,2,59551,9008,9008,9009,0
724,1,1,2,59912,13848,13879,13883,0
725,1,1,2,60016,17482,17482,17485,0
726,1,1,2,60222,23409,23409,23411,0
727,1,1,2,60972,35665,35665,35666,0
728,1,1,2,60619,35164,35164,35165,0
729,1,1,2,61198,35987,35987,35989,0
730,1,1,2,61244,39165,39169,39168,0
731,1,1,2,61327,39278,39278,39279,0
732,1,1,2,59913,13848,13879,13883,0
733,1,1,2,59369,5624,5624,5625,0
734,1,1,2,59736,13621,13621,13622,0
735,1,1,2,60338,25426,25426,25420,0
736,1,1,2,58835,130,130,131,0
737,1,1,2,61060,35801,35801,35802,0
738,1,1,2,61244,39165,39169,39168,0
739,1,1,3,61909,53881,53881,53882,0
740,1,1,3,60505,31903,31903,31905,0
741,1,1,3,60590,35126,35126,35127,0
742,1,1,3,61365,39341,39341,39339,0
743,1,1,3,60727,35228,35228,35289,0
744,1,1,3,61414,39415,39415,39416,0
745,1,1,3,61555,39655,39655,39657,0
746,1,1,3,59116,4312,4312,4313,0
747,1,1,3,59274,5489,5489,5490,0
748,1,1,3,61320,39271,39271,39273,0
749,1,1,3,61002,35711,35711,35713,0
750,1,1,3,61082,35830,35830,35832,0
751,1,1,3,61330,39284,39284,39285,0
752,1,1,3,59959,13981,13981,13983,0
753,1,1,3,59975,14009,14009,14006,0
754,1,1,3,59217,5408,5408,5409,0
755,1,1,3,61313,39265,39265,39267,0
756,1,1,3,61255,39188,39188,39189,0
757,1,1,3,60439,25590,25590,25592,0
758,1,1,3,60769,35357,35358,35360,0
759,1,1,3,61695,39848,39849,39850,0
760,1,1,3,60196,23370,23370,23371,0
761,1,1,3,59976,14009,14009,14006,0
762,1,1,3,59462,6706,6709,6723,0
763,1,1,3,59463,6706,6710,6724,0
764,1,1,3,61083,35830,35830,35832,0
765,1,1,3,60018,23274,23275,17500,0
766,1,1,3,60919,35573,35575,35587,0
767,1,1,3,59319,4376,5543,5551,0
768,1,1,3,60221,23409,23409,23411,0
769,1,1,3,60011,17483,17483,17486,0
770,1,1,3,61454,39476,39476,39477,0
771,1,1,3,60714,35271,35271,35273,0
772,1,1,3,60131,23286,23286,23288,0
773,1,1,3,61520,39761,39591,39621,0
774,1,1,3,61521,39761,39590,39620,0
775,1,1,3,59161,5321,5321,5322,0
776,1,1,3,59909,13848,13880,13884,0
777,1,1,3,61265,39199,39199,39200,0
778,1,1,3,60264,25309,25309,25310,0
779,1,1,3,60253,25291,25291,25292,0
780,1,1,3,59926,45685,13925,13914,0
781,1,1,3,61287,39230,39230,39232,0
782,1,1,3,61285,39225,39225,39228,0
783,1,1,3,61437,39455,39455,39458,0
784,1,1,3,61299,39245,39245,39247,0
785,1,1,3,59225,5414,5414,5416,0
786,1,1,3,59223,5413,5413,5415,0
787,1,1,3,61629,39739,39739,39740,0
788,1,1,3,61522,39761,39580,39610,0
789,1,1,3,59119,4318,4318,4322,0
790,1,1,3,59927,45686,13926,13915,0
791,1,1,3,60989,35691,35691,35693,0
792,1,1,3,61003,35711,35711,35713,0
793,1,1,3,60490,30627,30627,30629,0
794,1,1,3,61280,39215,39215,39216,0
795,1,1,3,61523,39761,39585,39615,0
796,1,1,3,59602,13443,13443,13465,0
797,1,1,3,61033,35757,35757,35759,0
798,1,1,3,60844,35466,35466,35467,0
799,1,1,3,59081,4264,4264,4265,0
800,1,1,3,61039,35768,35768,35770,0
801,1,1,3,60861,35489,35489,35490,0
802,1,1,3,60746,35316,35316,35317,0
803,1,1,3,61517,39762,39579,39609,0
804,1,1,3,60469,30618,30618,30594,0
805,1,1,3,61183,35912,35968,35967,0
806,1,1,3,60423,25537,25539,25571,0
807,1,1,3,61438,39455,39455,39458,0
808,1,1,3,59730,13614,13614,13616,0
809,1,1,3,61761,39928,39928,39932,0
810,1,1,3,61108,35624,35864,35866,0
811,1,1,3,60271,25321,25321,25319,0
812,1,1,3,60270,25321,25321,25319,0
813,4,1,3,59021,4180,4180,4180,0
814,4,1,3,61702,39858,39858,39858,0
815,7,1,3,61630,39739,39739,39740,0
816,1,1,3,61888,51351,51351,51352,0
817,1,1,3,60968,35660,35660,35662,0
818,1,1,3,60257,25299,25299,25301,0
819,1,1,3,59396,5667,5667,5668,0
820,1,1,3,59683,13557,13556,13558,0
821,1,1,3,58945,4070,4070,4072,0
822,1,1,3,58905,2124,2124,2125,0
823,1,1,3,59464,6706,6707,6721,0
